Position,Track Name,Artist,Streams,date,region,spotify_id 
64,Youngblood,5 Seconds of Summer,2980326,2018-11-02--2018-11-09,us,2iUXsYOEPhVqEBwsqP70rE
65,Suncity (feat. Empress Of),Khalid,2950806,2018-11-02--2018-11-09,us,4AhSkRYioEIfGvCV19peYN
66,WORKIN ME,Quavo,2950173,2018-11-02--2018-11-09,us,4MAsYGSgxsaj73dC2lvFC4
67,Trip,Ella Mai,2949972,2018-11-02--2018-11-09,us,6CTWathupIiDs7U4InHnDA
68,God's Plan,Drake,2944338,2018-11-02--2018-11-09,us,6DCZcSspjsKoFjzjrWoCdn
69,High Hopes,Panic! At The Disco,2941403,2018-11-02--2018-11-09,us,1rqqCSm0Qe4I9rUvWncaom
70,Woman Like Me (feat. Nicki Minaj),Little Mix,2922889,2018-11-02--2018-11-09,us,6rrTr2HEAzlpC4KWZxF3S1
71,no tears left to cry,Ariana Grande,2838285,2018-11-02--2018-11-09,us,2qT1uLXPVPzGgFOx4jtEuo
72,Always Remember Us This Way,Lady Gaga,2775239,2018-11-02--2018-11-09,us,2rbDhOo9Fh61Bbu23T2qCk
73,Up To Something (feat. Travis Scott & Young Thug),Metro Boomin,2766436,2018-11-02--2018-11-09,us,27P4XoNXXEV4lTc3sB61RK
74,Lesbian (feat. Gunna & Young Thug),Metro Boomin,2668865,2018-11-02--2018-11-09,us,3tkFCUaISwablf9MJydsuB
75,Hard Work Pays Off,Future,2661286,2018-11-02--2018-11-09,us,6gzIcEUuswJQGfJNPYMjjv
76,Uproar,Lil Wayne,2647928,2018-11-02--2018-11-09,us,3wScL5W8H40zzCKN0atfBk
77,STOOPID,6ix9ine,2646059,2018-11-02--2018-11-09,us,1jQvUmf16VE9WQCPuK2e8K
78,Look Alive (feat. Drake),BlocBoy JB,2638750,2018-11-02--2018-11-09,us,4qKcDkK6siZ7Jp1Jb4m0aL
79,Natural,Imagine Dragons,2637805,2018-11-02--2018-11-09,us,4zIO3ilp5HvTeK3HJHxhMP
80,Everybody Dies In Their Nightmares,XXXTENTACION,2634832,2018-11-02--2018-11-09,us,3GVkPk8mqxz0itaAriG1L7
81,STARGAZING,Travis Scott,2621359,2018-11-02--2018-11-09,us,7wBJfHzpfI3032CSD7CE2m
82,Beautiful (feat. Camila Cabello),Bazzi,2568910,2018-11-02--2018-11-09,us,4VUwkH455At9kENOfzTqmF
83,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,2560605,2018-11-02--2018-11-09,us,4edS9dC0JPBlSS4p4gMOT0
84,Girls Like You (feat. Cardi B),Maroon 5,2555975,2018-11-02--2018-11-09,us,7fa9MBXhVfQ8P8Df9OEbD8
85,Ric Flair Drip (& Metro Boomin),Offset,2532646,2018-11-02--2018-11-09,us,7sO5G9EABYOXQKNPNiE9NR
86,10AM/Save The World (feat. Gucci Mane),Metro Boomin,2531045,2018-11-02--2018-11-09,us,6qZANDqrSAvfuSjcxBP1PD
87,YOSEMITE,Travis Scott,2520309,2018-11-02--2018-11-09,us,7lAK3oHbfEnvUQWosrMMpR
88,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,2501084,2018-11-02--2018-11-09,us,5JEx7HbmvHQQswJCsoo9rA
89,Borrowed Love (feat. Swae Lee & WizKid),Metro Boomin,2495499,2018-11-02--2018-11-09,us,0McI9sOmkpfd4E72njtU0G
90,Kiss and Make Up,Dua Lipa,2444786,2018-11-02--2018-11-09,us,13hvHEstJ4sNbzdroPrPI3
91,Nice For What,Drake,2427616,2018-11-02--2018-11-09,us,3CA9pLiwRIGtUBiMjbZmRw
92,Dip (feat. Nicki Minaj),Tyga,2424370,2018-11-02--2018-11-09,us,4hXDobvUaXyDFLnmecoY0z
93,Love Lies (with Normani),Khalid,2410528,2018-11-02--2018-11-09,us,45Egmo7icyopuzJN0oMEdk
94,XO Tour Llif3,Lil Uzi Vert,2376379,2018-11-02--2018-11-09,us,7GX5flRQZVHRAGd6B4TmDO
95,Wasted (feat. Lil Uzi Vert),Juice WRLD,2362469,2018-11-02--2018-11-09,us,3obgSF06ki98lYNLNq5vCB
96,I Found You (with Calvin Harris),benny blanco,2340708,2018-11-02--2018-11-09,us,5sdb5pMhcK44SSLsj1moUh
97,"Only You (feat. WizKid, Offset & J Balvin)",Metro Boomin,2288216,2018-11-02--2018-11-09,us,0KPiSFlz5OUCgw7nwvhYWe
98,Hope,XXXTENTACION,2269359,2018-11-02--2018-11-09,us,2ZRo7axmMPeSVUvDbGkJah
99,Only 1 (Interlude) (with Travis Scott),Metro Boomin,2241541,2018-11-02--2018-11-09,us,2kJAhu7mesSEkML8zviSNX
100,Consequences - orchestra,Camila Cabello,2228689,2018-11-02--2018-11-09,us,1ArLnG0bHaHPXqf08sEKM0
101,Te Boté - Remix,Nio Garcia,2214525,2018-11-02--2018-11-09,us,3V8UKqhEK5zBkBb6d6ub8i
102,Plug Walk,Rich The Kid,2204551,2018-11-02--2018-11-09,us,1ZAyjvIk9YiD76yYy0TEG6
103,idontwannabeyouanymore,Billie Eilish,2178252,2018-11-02--2018-11-09,us,41zXlQxzTi6cGAjpOXyLYH
104,No Complaints (feat. Offset & Drake) (Bonus),Metro Boomin,2169104,2018-11-02--2018-11-09,us,304CtPEPYQS6hbM4CubVti
105,Close Friends (Lil Baby & Gunna),Lil Baby,2162730,2018-11-02--2018-11-09,us,5nzhL67GpF9szXWg5y509A
106,Congratulations,Post Malone,2160307,2018-11-02--2018-11-09,us,3a1lNhkSLSkpJE4MSHpDu9
107,Look At Me!,XXXTENTACION,2146215,2018-11-02--2018-11-09,us,6eYxmK9fdL4hwLnXG2zY3s
108,Be Alright,Dean Lewis,2136681,2018-11-02--2018-11-09,us,3EPXxR3ImUwfayaurPi3cm
109,Waste It On Me (feat. BTS),Steve Aoki,2131194,2018-11-02--2018-11-09,us,2r1T6xGTVaNAqBoPH4lZEE
110,the remedy for a broken heart (why am I so in love),XXXTENTACION,2125545,2018-11-02--2018-11-09,us,4UKCKdYiLN6IMA5ZESUTL7
111,Saturday Nights,Khalid,2118485,2018-11-02--2018-11-09,us,5kfNriitmkNE8mUbZ7gbq8
112,Killshot,Eminem,2095013,2018-11-02--2018-11-09,us,1jo3TwNGCXfNdB5uba3ZVv
113,Lust,Lil Skies,2091812,2018-11-02--2018-11-09,us,7oJrVhiTPZGBXWPwhxjy9S
114,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2076812,2018-11-02--2018-11-09,us,4e4fqjx0Izh4svvTef1z7e
115,She Gon Wink,Takeoff,2048382,2018-11-02--2018-11-09,us,5oeKHrUHPT4lUKrDRVlWNp
116,I Like Me Better,Lauv,2021726,2018-11-02--2018-11-09,us,2P91MQbaiQOfbiz9VqhqKQ
117,goosebumps,Travis Scott,2020857,2018-11-02--2018-11-09,us,6gBFPUFcJLzWGx4lenP6h2
118,Another One Bites The Dust - Remastered 2011,Queen,2013567,2018-11-02--2018-11-09,us,5vdp5UmvTsnMEMESIF2Ym7
119,Self Care,Mac Miller,2003287,2018-11-02--2018-11-09,us,5bJ1DrEM4hNCafcDd1oxHx
120,Speechless,Dan + Shay,2002433,2018-11-02--2018-11-09,us,3GJ4hzg4lrGwU51Y3VARbF
121,Drew Barrymore,Bryce Vine,1999297,2018-11-02--2018-11-09,us,0OgGn1ofaj55l2PcihQQGV
122,FeRRis WhEEL (feat. Trippie Redd),Tory Lanez,1989968,2018-11-02--2018-11-09,us,6j97zG4DDrh3oUa6rZbFOs
123,Taking A Walk,Trippie Redd,1961472,2018-11-02--2018-11-09,us,4mHgYpuGHu99Mw69E83CP2
124,Sin (feat. Jaden Smith),Young Thug,1951782,2018-11-02--2018-11-09,us,1Jl21sidRpEdlVBvYbssLx
125,Young Dumb & Broke,Khalid,1949531,2018-11-02--2018-11-09,us,5Z3GHaZ6ec9bsiI5BenrbY
126,Kamikaze,Lil Mosey,1929676,2018-11-02--2018-11-09,us,1iPBD72u3nAyFEeardYuBV
127,HUMBLE.,Kendrick Lamar,1926360,2018-11-02--2018-11-09,us,7KXjTSCq5nL1LoYtL7XAwS
128,Happy Now,Kygo,1924852,2018-11-02--2018-11-09,us,14sOS5L36385FJ3OL8hew4
129,Murder On My Mind,YNW Melly,1921935,2018-11-02--2018-11-09,us,7eBqSVxrzQZtK2mmgRG6lC
130,Nowadays (feat. Landon Cube),Lil Skies,1912040,2018-11-02--2018-11-09,us,2u7mxWSeoqTXndK5e08jMp
131,Roll in Peace (feat. XXXTENTACION),Kodak Black,1893755,2018-11-02--2018-11-09,us,40oKW22ZNNkEdZLJTScaQI
132,Somebody To Love - Remastered 2011,Queen,1883456,2018-11-02--2018-11-09,us,6cFZ4PLC19taNlpl9pbGMf
133,OTW,Khalid,1876444,2018-11-02--2018-11-09,us,6Hgh47WXVKtXN5zGOu0hjI
134,Legends,Juice WRLD,1876366,2018-11-02--2018-11-09,us,1Knctxx9vGZxpZfF66BIEa
135,Mine,Bazzi,1873555,2018-11-02--2018-11-09,us,7uzmGiiJyRfuViKKK3lVmR
136,All I Want for Christmas Is You,Mariah Carey,1867808,2018-11-02--2018-11-09,us,0bYg9bo50gSsH3LtXe2SQn
137,Candy Paint,Post Malone,1866899,2018-11-02--2018-11-09,us,32lItqlMi4LBhb4k0BaSaC
138,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,1848935,2018-11-02--2018-11-09,us,7ycWLEP1GsNjVvcjawXz3z
139,ocean eyes,Billie Eilish,1839502,2018-11-02--2018-11-09,us,2uIX8YMNjGMD7441kqyyNU
140,Venom - Music From The Motion Picture,Eminem,1839452,2018-11-02--2018-11-09,us,2SL6oP2YAEQbqsrkOzRGO4
141,Don't Stop Me Now - Remastered 2011,Queen,1822655,2018-11-02--2018-11-09,us,5T8EDUDqKcs6OSOwEsfqG7
142,JAPAN,Famous Dex,1821265,2018-11-02--2018-11-09,us,5PTG6rrL6EPFD9E2QMI2pl
143,YEAH RIGHT,Joji,1811414,2018-11-02--2018-11-09,us,1VGzxJnVQND7Cg5H5wGj14
144,The Middle,Zedd,1789385,2018-11-02--2018-11-09,us,09IStsImFySgyp0pIQdqAc
145,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1782129,2018-11-02--2018-11-09,us,4hQ6UGyWQIGJmHSo0J88JW
146,Let You Love Me,Rita Ora,1782064,2018-11-02--2018-11-09,us,6xtcFXSo8H9BZN637BMVKS
147,Shake It Up,Trippie Redd,1777560,2018-11-02--2018-11-09,us,6yz0Jndhv0QjKdpcEMbOjz
148,There's No Way (feat. Julia Michaels),Lauv,1772791,2018-11-02--2018-11-09,us,2hnxrRNzF74mdDzpQZQukQ
149,Black & White,Juice WRLD,1760736,2018-11-02--2018-11-09,us,1R0Ig5KYrSGWvIoPzY4T3l
150,Location,Khalid,1745115,2018-11-02--2018-11-09,us,152lZdxL1OR0ZMW6KquMif
151,Tequila,Dan + Shay,1743977,2018-11-02--2018-11-09,us,42fw0rxRO2xbesF6mJfd4Y
152,Jackie Chan,Tiësto,1718719,2018-11-02--2018-11-09,us,4kWO6O1BUXcZmaxitpVUwp
153,Don't Cry (feat. XXXTENTACION),Lil Wayne,1713032,2018-11-02--2018-11-09,us,5BQrp63SHCVf4bzCzJePne
154,Under Pressure - Remastered 2011,Queen,1691025,2018-11-02--2018-11-09,us,2fuCquhmrzHpu5xcA1ci9x
155,I Love,Joyner Lucas,1689499,2018-11-02--2018-11-09,us,30z4LVkScpeNhwHFIB8Ewa
156,Thunder,Imagine Dragons,1686027,2018-11-02--2018-11-09,us,1zB4vmk8tFRmM9UULNzbLB
157,1999,Charli XCX,1678046,2018-11-02--2018-11-09,us,05mAIVLkIWc2d1UBYZBCp8
158,Let You Down,NF,1675115,2018-11-02--2018-11-09,us,52okn5MNA47tk87PeZJLEL
159,Believer,Imagine Dragons,1657917,2018-11-02--2018-11-09,us,0pqnGHJpmpxLKifKRmU6WP
160,I'm a Mess,Bebe Rexha,1652750,2018-11-02--2018-11-09,us,04ZTP5KsCypmtCmQg5tH9R
161,Bounce Out With That,YBN Nahmir,1646194,2018-11-02--2018-11-09,us,5gQcxYXqnofyocKgEbGYKt
162,Red Roses (feat. Landon Cube),Lil Skies,1637299,2018-11-02--2018-11-09,us,3ZhTT6yjZwpPph5MIJ53XY
163,Walk It Talk It,Migos,1635223,2018-11-02--2018-11-09,us,6n4U3TlzUGhdSFbUUhTvLP
164,BUTTERFLY EFFECT,Travis Scott,1625831,2018-11-02--2018-11-09,us,6xcJyGpfZbuuiequtnlKt4
165,sweetener,Ariana Grande,1622150,2018-11-02--2018-11-09,us,70khXICDeTTxgYtw3EysKH
166,Call Out My Name,The Weeknd,1618785,2018-11-02--2018-11-09,us,1gm616Plq4ScqNi7TVkZ5N
167,Best Part (feat. Daniel Caesar),H.E.R.,1618453,2018-11-02--2018-11-09,us,4OBZT9EnhYIV17t4pGw7ig
168,TEST DRIVE,Joji,1611059,2018-11-02--2018-11-09,us,1DMEzmAoQIikcL52psptQL
169,PICK IT UP (feat. A$AP Rocky),Famous Dex,1609774,2018-11-02--2018-11-09,us,0dSIrRkA4PadGll16TgbnV
170,POP/STARS,K/DA,1600406,2018-11-02--2018-11-09,us,5sbooPcNgIE22DwO0VNGUJ
171,Get Dripped (feat. Playboi Carti),Lil Yachty,1598953,2018-11-02--2018-11-09,us,3m2aDCqn8eT5ElXDUiboGU
172,Heaven,Kane Brown,1586464,2018-11-02--2018-11-09,us,1HXy5I3HTWq8OvxCn0z7G7
173,Boo'd Up,Ella Mai,1586382,2018-11-02--2018-11-09,us,0At2qAoaVjIwWNAqrscXli
174,Vaina Loca,Ozuna,1580400,2018-11-02--2018-11-09,us,48zFZh27QU5qsrBjn4C2FA
175,Yacht Club (feat. Juice WRLD),Lil Yachty,1572734,2018-11-02--2018-11-09,us,5R2rsbwCDXORX2tLfprRmM
176,Beautiful Crazy,Luke Combs,1572172,2018-11-02--2018-11-09,us,2rxQMGVafnNaRaXlRMWPde
177,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,1568188,2018-11-02--2018-11-09,us,7IBSffWIu7P2MC7kMwy2FM
178,Bank Account,21 Savage,1564808,2018-11-02--2018-11-09,us,2fQrGHiQOvpL9UgPvtYy6G
179,Mob Ties,Drake,1560116,2018-11-02--2018-11-09,us,7rC5Pl8rQSX4myONQHYPBK
180,No Brainer,DJ Khaled,1559843,2018-11-02--2018-11-09,us,5WvAo7DNuPRmk4APhdPzi8
181,You Say,Lauren Daigle,1553157,2018-11-02--2018-11-09,us,3ngc7rGlfeFaskU90EWl4R
182,bellyache,Billie Eilish,1544743,2018-11-02--2018-11-09,us,51NFxnQvaosfDDutk0tams
183,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1544038,2018-11-02--2018-11-09,us,2eAZfqOm4EnOF9VvN50Tyc
184,Ball For Me (feat. Nicki Minaj),Post Malone,1543398,2018-11-02--2018-11-09,us,6IaieqiCVvsNvEt6Y7yOFa
185,I'm Upset,Drake,1539138,2018-11-02--2018-11-09,us,3qN5qMTKyEEmiTZD38BNTT
186,Let It Fly (feat. Travis Scott),Lil Wayne,1520615,2018-11-02--2018-11-09,us,0CBQ0m3mufWH75LTYB3s6h
187,Silence,Marshmello,1518167,2018-11-02--2018-11-09,us,7vGuf3Y35N4wmASOKLUVVU
188,Havana (feat. Young Thug),Camila Cabello,1513899,2018-11-02--2018-11-09,us,1rfofaqEpACxVEHIZBJe6W
189,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,1511328,2018-11-02--2018-11-09,us,1BuZAIO8WZpavWVbbq3Lci
190,We Will Rock You - Remastered,Queen,1500969,2018-11-02--2018-11-09,us,4pbJqGIASGPr0ZpGpnWkDn
191,1-800-273-8255,Logic,1500683,2018-11-02--2018-11-09,us,5tz69p7tJuGPeMGwNTxYuV
192,you should see me in a crown,Billie Eilish,1498710,2018-11-02--2018-11-09,us,6vsV4D8BM6PioRr1UOx0n2
193,Life Goes On,Lil Baby,1498414,2018-11-02--2018-11-09,us,2bSk87AVkCIIC3Bcligq1z
194,The Ringer,Eminem,1498203,2018-11-02--2018-11-09,us,2jt2WxXMCD4zjACthkJQVE
195,Shoota (feat. Lil Uzi Vert),Playboi Carti,1482167,2018-11-02--2018-11-09,us,2BJSMvOGABRxokHKB0OI8i
196,Say Na (feat. J. Cole),Moneybagg Yo,1481687,2018-11-02--2018-11-09,us,48t1aADyfDbDA3TzxqQHrN
197,Walk,Comethazine,1481315,2018-11-02--2018-11-09,us,21kOVEG3bDCVphKhXL8XmQ
198,BEBE,6ix9ine,1475283,2018-11-02--2018-11-09,us,7ATATJztoWLcqDAcVVof0C
199,Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug,1475154,2018-11-02--2018-11-09,us,0kCBorRrKZkSztd9m0QI3r
200,Say You Won't Let Go,James Arthur,1467599,2018-11-02--2018-11-09,us,5uCax9HTNlzGybIStD3vDh
1,"thank u, next",Ariana Grande,23636303,2018-11-09--2018-11-16,us,2rPE9A1vEgShuZxxzR2tZH
2,BAD!,XXXTENTACION,12056995,2018-11-09--2018-11-16,us,4CH66Rxcjcj3VBHwmIBj4T
3,Mo Bamba,Sheck Wes,10919737,2018-11-09--2018-11-16,us,1xzBco0xcoJEDXktl7Jxrr
4,SICKO MODE,Travis Scott,10216172,2018-11-09--2018-11-16,us,2xLMifQCjDGFmkHkpNLD9h
5,ZEZE (feat. Travis Scott & Offset),Kodak Black,9256307,2018-11-09--2018-11-16,us,7l3E7lcozEodtVsSTCkcaA
6,Drip Too Hard (Lil Baby & Gunna),Lil Baby,8978592,2018-11-09--2018-11-16,us,78QR3Wp35dqAhFEc2qAGjE
7,Without Me,Halsey,8880320,2018-11-09--2018-11-16,us,5p7ujcrUXASCNwRaWNHR1C
8,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,8026446,2018-11-09--2018-11-16,us,1A6OTy97kk0mMdm78rHsm8
9,Armed And Dangerous,Juice WRLD,7382741,2018-11-09--2018-11-16,us,6SAKXCj5jyF6IgPCPbZ5ra
10,Lucid Dreams,Juice WRLD,6690533,2018-11-09--2018-11-16,us,0s3nnoMeVWz3989MkNQiRf
11,Topanga,Trippie Redd,6539190,2018-11-09--2018-11-16,us,5aXgz1oKK8Q9z9xvTmSnrO
12,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,6313753,2018-11-09--2018-11-16,us,2LskIZrCeLxRvCiGP8gxlh
13,Happier,Marshmello,5985354,2018-11-09--2018-11-16,us,2dpaYNEQHiRxtZbfNsse99
14,Wake Up in the Sky,Gucci Mane,5939560,2018-11-09--2018-11-16,us,0QIjsbm2fh1cJ45XO9eGqq
15,when the party's over,Billie Eilish,5836555,2018-11-09--2018-11-16,us,14JzyD6FlBD5z0wV5P07YI
16,Falling Down - Bonus Track,Lil Peep,5661752,2018-11-09--2018-11-16,us,4jvjzW7Hm0yK4LvvE0Paz9
17,SAD!,XXXTENTACION,5589943,2018-11-09--2018-11-16,us,3ee8Jmje8o58CHK66QrVC2
18,MIA (feat. Drake),Bad Bunny,5580819,2018-11-09--2018-11-16,us,116H0KvKr2Zl4RPuVBruDO
19,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,5555669,2018-11-09--2018-11-16,us,4w8niZpiMy6qz1mntFA5uM
20,Better,Khalid,5431698,2018-11-09--2018-11-16,us,6zeeWid2sgw4lap2jV61PZ
21,10 Freaky Girls (with 21 Savage),Metro Boomin,5281841,2018-11-09--2018-11-16,us,43lYaovU2FoeuBMNusVVVW
22,Moonlight,XXXTENTACION,5251653,2018-11-09--2018-11-16,us,0JP9xo3adEtGSdUEISiszL
23,1400 / 999 Freestyle,Trippie Redd,5243806,2018-11-09--2018-11-16,us,75lcPkAkUsKWHGBlGM476R
24,Leave Me Alone,Flipp Dinero,5031462,2018-11-09--2018-11-16,us,14mHfNsSHN0FbLftyjrV9g
25,Better Now,Post Malone,4797721,2018-11-09--2018-11-16,us,7dt6x5M1jzdTEt8oCbisTK
26,Nonstop,Drake,4633286,2018-11-09--2018-11-16,us,0TlLq3lA83rQOYtrqBqSct
27,Don't Come Out The House (with 21 Savage),Metro Boomin,4616026,2018-11-09--2018-11-16,us,1m6lqaLvUTxPjOo98fJH8U
28,Bad Liar,Imagine Dragons,4495534,2018-11-09--2018-11-16,us,2RSHsoi04658QL5xgQVov3
29,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,4490269,2018-11-09--2018-11-16,us,6wWaVoUOzLQJHd3bWAUpdZ
30,Money,Cardi B,4429075,2018-11-09--2018-11-16,us,2GGMabyHXnJmjY6CXhhB2e
31,Fine China,Future,4412265,2018-11-09--2018-11-16,us,5274I4mUMnYczyeXkGDWZN
32,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,4301988,2018-11-09--2018-11-16,us,2E124GmJRnBJuXbTb4cPUB
33,Space Cadet (feat. Gunna),Metro Boomin,4262567,2018-11-09--2018-11-16,us,5gub2bpJRgJP4m4MliqtdV
34,breathin,Ariana Grande,4254830,2018-11-09--2018-11-16,us,4OafepJy2teCjYJbvFE60J
35,Taste (feat. Offset),Tyga,4178895,2018-11-09--2018-11-16,us,5IaHrVsrferBYDm0bDyABy
36,Jocelyn Flores,XXXTENTACION,4062538,2018-11-09--2018-11-16,us,7m9OqQk4RVRkw9JJdeAw96
37,Shallow,Lady Gaga,3895060,2018-11-09--2018-11-16,us,2VxeLyX666F8uXCJ0dZF8B
38,Yes Indeed,Lil Baby,3890815,2018-11-09--2018-11-16,us,6vN77lE9LK6HP2DewaN6HZ
39,Love Scars 3,Trippie Redd,3885851,2018-11-09--2018-11-16,us,0AcicReEGm1qcENjqzh1Tg
40,Noticed,Lil Mosey,3742456,2018-11-09--2018-11-16,us,6JQvHMSaR8flFsN53ypOfP
41,Eastside (with Halsey & Khalid),benny blanco,3732304,2018-11-09--2018-11-16,us,0d2iYfpKoM0QCKvcLCkBao
42,I Love It (& Lil Pump),Kanye West,3700001,2018-11-09--2018-11-16,us,4S8d14HvHb70ImctNgVzQQ
43,Ruin My Life,Zara Larsson,3670990,2018-11-09--2018-11-16,us,5tAa8Uaqr4VvA3693mbIhU
44,Bohemian Rhapsody - Remastered 2011,Queen,3630467,2018-11-09--2018-11-16,us,7tFiyTwD0nx5a1eklYtX2J
45,Natural,Imagine Dragons,3568864,2018-11-09--2018-11-16,us,2FY7b99s15jUprqC0M5NCT
46,Fuck Love (feat. Trippie Redd),XXXTENTACION,3559159,2018-11-09--2018-11-16,us,7AQim7LbvFVZJE3O8TYgf2
47,REEL IT IN,Aminé,3480401,2018-11-09--2018-11-16,us,5qHirGR7M9tdm6C17DlzSY
48,God is a woman,Ariana Grande,3424195,2018-11-09--2018-11-16,us,5OCJzvD7sykQEKHH7qAC3C
49,All Girls Are The Same,Juice WRLD,3396435,2018-11-09--2018-11-16,us,0XySogm94T51XF5F2jumXm
50,No Stylist (feat. Drake),French Montana,3391608,2018-11-09--2018-11-16,us,04MLEeAMuV9IlHEsD8vF6A
51,lovely (with Khalid),Billie Eilish,3352485,2018-11-09--2018-11-16,us,0u2P5u6lvoDfwTYjAADbn4
52,Toxic Waste,Trippie Redd,3279772,2018-11-09--2018-11-16,us,1SxagO9GK0UUeEYLmH8Pln
53,In My Feelings,Drake,3247775,2018-11-09--2018-11-16,us,2G7V7zsVDxg1yRsu7Ew9RJ
54,changes,XXXTENTACION,3228100,2018-11-09--2018-11-16,us,7AFASza1mXqntmGtbxXprO
55,Lean Wit Me,Juice WRLD,3200147,2018-11-09--2018-11-16,us,29tc0GbW0pTSBZSCZF3NWk
56,I Like It,Cardi B,3121620,2018-11-09--2018-11-16,us,58q2HKrzhC3ozto2nDdN4z
57,Negative Energy,Trippie Redd,3100132,2018-11-09--2018-11-16,us,0ZPCxNK4DIrF8KqrN3DxfA
58,New Patek,Lil Uzi Vert,3036224,2018-11-09--2018-11-16,us,0Fpen1PTuEnCmOJtUU9Iud
59,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,3012783,2018-11-09--2018-11-16,us,0ZNrc4kNeQYD9koZ3KvCsy
60,I Fall Apart,Post Malone,2998447,2018-11-09--2018-11-16,us,75ZvA4QfFiZvzhj2xkaWAh
61,no tears left to cry,Ariana Grande,2976029,2018-11-09--2018-11-16,us,2qT1uLXPVPzGgFOx4jtEuo
62,rockstar (feat. 21 Savage),Post Malone,2946581,2018-11-09--2018-11-16,us,0e7ipj03S05BNilyu5bRzt
63,High Hopes,Panic! At The Disco,2944173,2018-11-09--2018-11-16,us,1rqqCSm0Qe4I9rUvWncaom
64,Youngblood,5 Seconds of Summer,2909524,2018-11-09--2018-11-16,us,2iUXsYOEPhVqEBwsqP70rE
65,All I Want for Christmas Is You,Mariah Carey,2908829,2018-11-09--2018-11-16,us,0bYg9bo50gSsH3LtXe2SQn
66,Woman Like Me (feat. Nicki Minaj),Little Mix,2906955,2018-11-09--2018-11-16,us,6rrTr2HEAzlpC4KWZxF3S1
67,Psycho (feat. Ty Dolla $ign),Post Malone,2898083,2018-11-09--2018-11-16,us,3swc6WTsr7rl9DqQKQA55C
68,Can't Love,Trippie Redd,2807671,2018-11-09--2018-11-16,us,2dKtWPLZvbCzwLRliNn8UI
69,God's Plan,Drake,2755197,2018-11-09--2018-11-16,us,6DCZcSspjsKoFjzjrWoCdn
70,WORKIN ME,Quavo,2688111,2018-11-09--2018-11-16,us,4MAsYGSgxsaj73dC2lvFC4
71,Lucky You (feat. Joyner Lucas),Eminem,2685902,2018-11-09--2018-11-16,us,60SdxE8apGAxMiRrpbmLY0
72,Everybody Dies In Their Nightmares,XXXTENTACION,2671425,2018-11-09--2018-11-16,us,3GVkPk8mqxz0itaAriG1L7
73,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,2667806,2018-11-09--2018-11-16,us,0dbTQYW3Ad1FTzIA9t90E8
74,Sex with My Ex,Lil Peep,2619092,2018-11-09--2018-11-16,us,0H1Had94fszD13qsFsP1U5
75,Look Alive (feat. Drake),BlocBoy JB,2589190,2018-11-09--2018-11-16,us,4qKcDkK6siZ7Jp1Jb4m0aL
76,SLOW DANCING IN THE DARK,Joji,2573149,2018-11-09--2018-11-16,us,0rKtyWc8bvkriBthvHKY8d
77,Always Remember Us This Way,Lady Gaga,2563868,2018-11-09--2018-11-16,us,2rbDhOo9Fh61Bbu23T2qCk
78,Uproar,Lil Wayne,2558018,2018-11-09--2018-11-16,us,3wScL5W8H40zzCKN0atfBk
79,Suncity (feat. Empress Of),Khalid,2557680,2018-11-09--2018-11-16,us,4AhSkRYioEIfGvCV19peYN
80,Trip,Ella Mai,2551596,2018-11-09--2018-11-16,us,6CTWathupIiDs7U4InHnDA
81,Sweet but Psycho,Ava Max,2543308,2018-11-09--2018-11-16,us,25sgk305KZfyuqVBQIahim
82,Happy Now,Kygo,2530959,2018-11-09--2018-11-16,us,14sOS5L36385FJ3OL8hew4
83,STARGAZING,Travis Scott,2506388,2018-11-09--2018-11-16,us,7wBJfHzpfI3032CSD7CE2m
84,Beautiful (feat. Camila Cabello),Bazzi,2505579,2018-11-09--2018-11-16,us,4VUwkH455At9kENOfzTqmF
85,I Tried Loving,Trippie Redd,2491034,2018-11-09--2018-11-16,us,7uenITonAmg7wXmFd3kkms
86,Girls Like You (feat. Cardi B),Maroon 5,2486252,2018-11-09--2018-11-16,us,7fa9MBXhVfQ8P8Df9OEbD8
87,Life is Beautiful,Lil Peep,2465769,2018-11-09--2018-11-16,us,5rYpwP1dHWGVMrSZbTmt3e
88,idontwannabeyouanymore,Billie Eilish,2447945,2018-11-09--2018-11-16,us,41zXlQxzTi6cGAjpOXyLYH
